,link,title,source,timestamp,search_engine,page_count,search_string
89,https://m.timesofindia.com/auto/cars/2024-volkswagen-tiguan-in-images-design-features-engine-options-and-more/photostory/103839857.cms&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIBBAC&usg=AOvVaw368YZmybwqx7Xgv6O4FW99,"2024 Volkswagen Tiguan in images: Design, features, engine options and more",timesofindia,2023-09-25 20:15:47.948743,google,3.0,Volkswagen and Engine
90,https://gaadiwaadi.com/india-bound-all-new-volkswagen-tayron-debuts-to-replace-tiguan-allspace/&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIBhAC&usg=AOvVaw1kG9xAXbkwMbzFY0wOn8T-,"India-Bound All-New Volkswagen Tayron Debuts, To Replace Tiguan Allspace",Gaadiwaadi.com,2024-01-18 20:15:47.948743,google,3.0,Volkswagen and Engine
91,https://www.carwale.com/news/2024-volkswagen-tiguan-now-in-pictures/&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIAhAC&usg=AOvVaw26r-CzgxD5kUeKdhqeIFUy,2024 Volkswagen Tiguan: Now in Pictures,CarWale,2023-10-25 20:15:47.948743,google,3.0,Volkswagen and Engine
92,https://www.autocarindia.com/car-news/vw-virtus-taigun-sound-edition-launched-429890&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIARAC&usg=AOvVaw1E4uC5FO22Lhk6L_9_N-94,"Volkswagen Virtus, Taigun Sound Edition launched",Autocar India,2023-11-25 20:15:47.948743,google,3.0,Volkswagen and Engine
93,https://www.financialexpress.com/auto/car-news/2024-volkswagen-tiguan-globally-unveiled-gets-petrol-hybrid-diesel-engines/3249266/&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIABAC&usg=AOvVaw2QSs81LeadAdvPy1W7FkHr,"2024 Volkswagen Tiguan globally unveiled– gets petrol, hybrid, diesel engines",The Financial Express,2023-09-25 20:15:47.948743,google,3.0,Volkswagen and Engine
94,https://www.evoindia.com/news/car-news/volkswagen-launches-the-sound-edition-of-taigun-and-virtus&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIAxAC&usg=AOvVaw2TR389NcFofbWktHiMf_sE,"Volkswagen launches the Sound Edition of Taigun and Virtus at Rs 16.33 lakh and Rs 15.52 lakh, respectively",EVO India,2023-11-25 20:15:47.948743,google,3.0,Volkswagen and Engine
95,https://www.news18.com/auto/new-volkswagen-tiguan-suv-breaks-cover-gets-hybrid-engine-option-and-much-more-8585105.html&sa=U&ved=2ahUKEwjfsMrg4_iDAxVBwzgGHS6gCX0QxfQBegQIBxAC&usg=AOvVaw3mln10bCUyEnj3zjFvUCj6,"New Volkswagen Tiguan SUV Breaks Cover, Gets Hybrid Engine Option And Much More",News18,2023-09-25 20:15:47.948743,google,3.0,Volkswagen and Engine
96,https://www.caranddriver.com/reviews/a46462117/2024-volkswagen-amarok-pickup-drive/&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgDEAI&usg=AOvVaw200RHrDGRTa4XN7v6mu5fs,2024 Volkswagen Amarok Is a Cloned Ranger,Car and Driver,2024-01-23 20:15:49.163635,google,3.0,Volkswagen and Engine
97,https://www.team-bhp.com/news/vw-tiguan-vs-audi-q3-it-worth-spending-over-20l-extra-audi&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgJEAI&usg=AOvVaw0oQob7wZw9dwohyssBd5ow,VW Tiguan vs Audi Q3: Is it worth spending over 20L extra on the Audi?,Team-BHP,2023-07-25 20:15:49.163635,google,3.0,Volkswagen and Engine
98,https://www.carwale.com/news/volkswagen-virtus-updated-with-bs6-2-engine-and-new-features/&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgCEAI&usg=AOvVaw0z_WsLBHXnorpILiuhbPWt,Volkswagen Virtus updated with BS6 2 engine and new features,CarWale,2023-03-25 20:15:49.177683,google,3.0,Volkswagen and Engine
99,https://www.team-bhp.com/news/resolved-vw-polo-10l-tsi-engine-guard-rubbing-gearbox-oil-sump&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgEEAI&usg=AOvVaw0HviwHbB3QsyaDP1L2yPtu,Resolved: VW Polo 1.0L TSI engine guard rubbing with gearbox oil sump,Team-BHP.com,2023-05-25 20:15:49.177683,google,3.0,Volkswagen and Engine
100,https://www.carwale.com/news/volkswagen-virtus-gt-dsg-variant-launched-at-rs-1620-lakh/&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgGEAI&usg=AOvVaw04TCzcz4iaXE0r19y7mWU6,Volkswagen Virtus GT DSG variant launched at Rs. 16.20 lakh,CarWale,2023-07-25 20:15:49.177683,google,3.0,Volkswagen and Engine
101,https://www.team-bhp.com/news/volkswagen-virtus-gets-16l-petrol-engine-south-africa&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgBEAI&usg=AOvVaw0FKHOYcsLMAb6kknuxqhHt,Volkswagen Virtus gets a 1.6L petrol engine in South Africa,Team-BHP.com,2023-05-25 20:15:49.177683,google,3.0,Volkswagen and Engine
102,https://www.team-bhp.com/forum/technical-stuff/264820-vw-jetta-2-0-tdi-dsg-queries-about-engine-suspension-modifications.html&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgFEAI&usg=AOvVaw147g89Gwz6imDlO_S3lUqX,"VW Jetta 2.0 TDI DSG | Queries about the engine, suspension & modifications",Team-BHP.com,2023-04-25 20:15:49.177683,google,3.0,Volkswagen and Engine
103,https://www.team-bhp.com/news/how-reliable-are-newer-vwskoda-dq200-gearboxes&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgHEAI&usg=AOvVaw3o8YNq4EawBTmzqyrg0fq5,How reliable are the newer VW/Skoda DQ200 gearboxes?,Team-BHP,2023-09-25 20:15:49.177683,google,3.0,Volkswagen and Engine
104,https://www.team-bhp.com/forum/long-term-ownership-reviews/267580-2010-volkswagen-jetta-2-0-tdi-mt-long-term-ownership-experience-1-47-lakh-km.html&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgAEAI&usg=AOvVaw19bthI2fxKbLj7OP_FnVN1,2010 Volkswagen Jetta 2.0 TDi MT | Long-term ownership experience | 1.47 lakh km,Team-BHP,2023-07-25 20:15:49.177683,google,3.0,Volkswagen and Engine
105,https://www.team-bhp.com/news/own-2015-vw-jetta-tdi-queries-engine-suspensions-modifications&sa=U&ved=2ahUKEwjT_ZXh4_iDAxUC-jgGHXs2AuM4ChDF9AF6BAgIEAI&usg=AOvVaw3AJIY-XTYWhcBiUupWzMw9,"Own a 2015 VW Jetta TDI: Queries on engine, suspensions & modifications",Team-BHP.com,2023-04-25 20:15:49.193345,google,3.0,Volkswagen and Engine
106,https://www.carwow.co.uk/volkswagen/golf/news/6939/new-2023-volkswagen-golf-facelift-price-specs&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgEEAI&usg=AOvVaw1h0_g4KApwfFlJVYfjucUM,New Volkswagen Golf revealed: mid-life update for iconic hatchback,Carwow,2024-01-24 20:15:50.416721,google,3.0,Volkswagen and Engine
107,https://www.zigwheels.com/news-features/general-news/vw-virtuss-1.5-litre-engine-and-dsg-combo-become-more-affordable-by-rs-2.37-lakh/50278/&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgJEAI&usg=AOvVaw0TbcZRmDu7OYBLVNYyv8wZ,VW Virtus’s 1.5-litre Engine And DSG Combo Become More Affordable By Rs 2.37 Lakh,ZigWheels.com,2023-07-25 20:15:50.428139,google,3.0,Volkswagen and Engine
108,https://www.team-bhp.com/news/my-vw-virtus-gt-5-pros-5-cons-observed-over-year-ownership&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgAEAI&usg=AOvVaw2wvXD4sHr-e1fyvuiEltTj,My VW Virtus GT: 5 pros & 5 cons observed over a year of ownership,Team-BHP,2023-09-25 20:15:50.428139,google,3.0,Volkswagen and Engine
109,https://www.zigwheels.com/news-features/real-world-performance/2023-kia-seltos-facelift-vs-volkswagen-taigun-battle-for-top-spot-in-terms-of-performance/51271/&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgIEAI&usg=AOvVaw0RqqGuXk_cuPpYbx8h-Xyi,2023 Kia Seltos Facelift vs Volkswagen Taigun: Battle For Top Spot In Terms Of Performance,ZigWheels.com,2023-10-25 20:15:50.428139,google,3.0,Volkswagen and Engine
110,https://carbuzz.com/cars/volkswagen/golf-gti/2025&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgBEAI&usg=AOvVaw2Q_EJaDCvms_lbl0DpapT3,"2025 Volkswagen Golf GTI: First Look Review, Estimated Price, Interior, Exterior Design, Specifications",CarBuzz,2024-01-23 20:15:50.428139,google,3.0,Volkswagen and Engine
111,https://www.autocarpro.in/news-international/skoda-ic-engine-knowhow-to-power-50-models-across-seven-volkswagen-group-brands-115031&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgFEAI&usg=AOvVaw3cHXWwFXMpPLGm70wg7n3Y,Skoda IC engine knowhow to power 50 models across seven Volkswagen Group brands,Autocar Professional,2023-05-25 20:15:50.428139,google,3.0,Volkswagen and Engine
112,https://www.business-standard.com/industry/auto/volkswagen-launches-new-trims-of-virtus-taigun-with-1-5-ltr-tsi-evo-engine-123060800821_1.html&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgDEAI&usg=AOvVaw2jt4msqTbXCVdj9s49_I7B,"Volkswagen launches new trims of Virtus, Taigun with 1.5 ltr TSI EVO engine",Business Standard,2023-06-25 20:15:50.438149,google,3.0,Volkswagen and Engine
113,https://www.volkswagen-newsroom.com/en/press-releases/new-drive-for-the-all-electric-id-family-more-performance-and-higher-efficiency-15699&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgCEAI&usg=AOvVaw1mYExFVwhR6jpBPvcHQQRg,New drive for the all-electric ID. family: more performance and higher efficiency,Volkswagen Newsroom,2023-12-25 20:15:50.438149,google,3.0,Volkswagen and Engine
114,https://www.carwale.com/news/volkswagen-tiguan-onroad-prices-in-top-10-cities-in-india/&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgGEAI&usg=AOvVaw05iZH_nscquoB7twJm_VQ2,Volkswagen Tiguan on-road prices in top 10 cities in India,CarWale,2023-06-25 20:15:50.438149,google,3.0,Volkswagen and Engine
115,https://www.carwale.com/compare-cars/volkswagen-taigun-vs-volkswagen-virtus/&sa=U&ved=2ahUKEwjSzuHh4_iDAxXLoGMGHTERApc4FBDF9AF6BAgHEAI&usg=AOvVaw3im6_ow1Gb6RgI1H5O4YWs,Volkswagen Taigun vs Volkswagen Virtus,CarWale,2023-03-25 20:15:50.443657,google,3.0,Volkswagen and Engine
116,https://news.yahoo.com/long-live-vw-golf-europe-130518786.html?fr=sycsrp_catchall,Long live the VW Golf – Europe’s favourite car turns 50 as the last-ever model is released,The Telegraph via Yahoo News,2024-01-25 18:15:59.024406,Yahoo,,Volkswagen and Engine
117,https://smb.cordeledispatch.com/article/Volkswagen-Fans-Can-Now-Buy-the-Latest-2024-Trim-Levels-of-the-Volkswagen-Jetta-Volkswagen-Taos-and-Volkswagen-Tiguan-at-Hall-Volkswagen?storyId=65b223ee2f7d833b576419fd,Small Business - Cordele Dispatch | Cordele Dispatch,Cordele Dispatch,2024-01-25 15:15:59.024406,Yahoo,,Volkswagen and Engine
118,https://news.yahoo.com/volkswagens-updated-golf-aims-address-164130502.html?fr=sycsrp_catchall,Volkswagen's updated Golf aims to address criticisms of previous car,dpa international via Yahoo News,2024-01-24 22:15:59.024406,Yahoo,,Volkswagen and Engine
119,https://www.yahoo.com/tech/recent-tests-reveal-volkswagen-ev-170000429.html,Recent tests reveal Volkswagen’s new EV battery technology could shake up the industry: ‘These are...,The Cool Down via Yahoo News,2024-01-24 22:15:59.040333,Yahoo,,Volkswagen and Engine
120,https://www.marketwatch.com/story/the-2024-volkswagen-golf-gti-review-an-enthusiasts-machine-thats-wonderfully-practical-too-6692a3c0?mod=mw_latestnews,"The 2024 Volkswagen Golf GTI review: An enthusiast’s machine that’s wonderfully practical, too",Market Watch,2024-01-25 15:15:59.040333,Yahoo,,Volkswagen and Engine
121,https://insideevs.com/news/705728/vw-golf-plug-in-hybrid-ev-range-2024/,The New Volkswagen Golf Plug-In Hybrids Have 62 Miles Of Electric Range,InsideEVs,2024-01-23 20:15:59.040333,Yahoo,,Volkswagen and Engine
122,https://www.inquirer.com/columnists/2024-volkswagen-jetta-review-price-highway-handling-fuel-economy-20240125.html,"2024 Volkswagen Jetta: Fun and economical, but a slow start",Philly.com,2024-01-25 15:15:59.040333,Yahoo,,Volkswagen and Engine
123,https://www.caranddriver.com/news/a46507716/2025-volkswagen-golf-gti-revealed/,"2025 Volkswagen Golf GTI Revealed with More Power, Improved Tech",Car and Driver,2024-01-23 20:15:59.040333,Yahoo,,Volkswagen and Engine
124,https://autos.yahoo.com/buy-electric-car-095723389.html,Should I buy an electric car?,Autocar articles via Yahoo News,2024-01-25 18:15:59.040333,Yahoo,,Volkswagen and Engine
125,https://www.aol.com/view-photos-2024-volkswagen-amarok-181400454.html,View Photos of the 2024 Volkswagen Amarok,Car and Driver via AOL,2024-01-22 20:15:59.040333,Yahoo,,Volkswagen and Engine
126,https://www.telegraph.co.uk/cars/classic/europes-favourite-volkswagen-golf-at-50/,Long live the VW Golf – Europe’s favourite car turns 50 as the last-ever model is released,Daily Telegraph,2024-01-25 18:15:59.040333,Yahoo,,Volkswagen and Engine
127,https://autos.yahoo.com/volkswagen-golf-reinvented-more-powerful-004610109.html,Volkswagen Golf reinvented with more powerful GTI,Autocar articles via Yahoo News,2024-01-23 20:15:59.040333,Yahoo,,Volkswagen and Engine
128,https://arstechnica.com/cars/2024/01/porsches-first-electric-macan-goes-on-sale-starts-at-78800/,"Porsche’s first electric Macan goes on sale, starts at $78,800",Ars Technica,2024-01-25 18:15:59.054923,Yahoo,,Volkswagen and Engine
129,https://news.yahoo.com/volkswagen-adding-chatgpt-golf-50th-231154267.html?fr=sycsrp_catchall,Volkswagen adding ChatGPT to Golf in update for its 50th birthday,dpa international via Yahoo News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
130,https://www.caranddriver.com/reviews/a46462117/2024-volkswagen-amarok-pickup-drive/,2024 Volkswagen Amarok Pickup Is a Cloned Ranger,Car and Driver,2024-01-22 20:15:59.054923,Yahoo,,Volkswagen and Engine
131,https://autos.yahoo.com/2025-volkswagen-golf-gti-adds-230100808.html,"The 2025 Volkswagen Golf GTI Adds Buttons, Drops the Manual",Road & Track via Yahoo News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
132,https://autos.yahoo.com/2024-volkswagen-amarok-pickup-cloned-181400792.html,2024 Volkswagen Amarok Pickup Is a Cloned Ranger,Car and Driver US Reviews via Yahoo News,2024-01-22 20:15:59.054923,Yahoo,,Volkswagen and Engine
133,https://www.msn.com/en-xl/news/other/volkswagen-shows-aborted-truck-based-suv/ar-BB1h7bgA,Volkswagen Shows Aborted Truck-Based SUV,MSN News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
134,https://www.msn.com/en-gb/cars/news/volkswagen-golf-reinvented-with-more-powerful-gti/ar-BB1h9E6S,Volkswagen Golf reinvented with more powerful GTI,MSN News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
135,https://www.yahoo.com/lifestyle/vw-golf-8-5-lands-230144035.html?fr=sycsrp_catchall,"New VW Golf 8.5 lands with major tech, EV and infotainment upgrades",T3 via Yahoo News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
136,https://news.yahoo.com/volkswagen-spent-800m-california-ev-130000571.html?fr=sycsrp_catchall,Volkswagen spent $800M on California EV charging to atone for Dieselgate. Drivers aren’t happy,Sacramento Bee via Yahoo News,2024-01-22 20:15:59.054923,Yahoo,,Volkswagen and Engine
137,https://autos.yahoo.com/1958-volkswagen-type-2-deluxe-140049803.html,1958 Volkswagen Type 2 Deluxe Samba ’23-Window’ Sunroof Microbus,Motorious via Yahoo News,2024-01-19 20:15:59.054923,Yahoo,,Volkswagen and Engine
138,https://finance.yahoo.com/news/beetles-buses-deadheads-vw-became-102310090.html?fr=sycsrp_catchall,"Beetles, buses and Deadheads: How VW became a cultural icon in the US over 75 years",USA TODAY via Yahoo Finance,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
139,https://autos.yahoo.com/2025-vw-gti-brings-buttons-230000546.html,"2025 VW GTI Brings Buttons, Gains 20 HP, Ditches the Manual",THE DRIVE via Yahoo News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
140,https://www.aol.com/vw-marks-75-years-triumph-120137793.html,VW marks 75 years of triumph and turmoil in the US,Gannett via AOL,2024-01-20 20:15:59.054923,Yahoo,,Volkswagen and Engine
141,https://autos.yahoo.com/2025-volkswagen-golf-gti-revealed-230100847.html,"2025 Volkswagen Golf GTI Revealed with More Power, Improved Tech",Car and Driver via Yahoo News,2024-01-23 20:15:59.054923,Yahoo,,Volkswagen and Engine
142,https://www.wcax.com/2024/01/18/super-senior-john-hamill/,Super Senior: John Hamill,WCAX-TV Vermont,2024-01-18 20:15:59.054923,Yahoo,,Volkswagen and Engine
143,https://finance.yahoo.com/news/5-best-european-cars-retirees-130014819.html?fr=sycsrp_catchall,5 Best European Cars for Retirees on a Budget,GOBankingRates via Yahoo Finance,2024-01-24 20:15:59.070466,Yahoo,,Volkswagen and Engine
144,https://www.aol.com/7-hybrid-vehicles-stay-away-150021187.html,7 Hybrid Vehicles To Stay Away From Buying,GoBankingRates via AOL,2024-01-22 20:15:59.070466,Yahoo,,Volkswagen and Engine
145,https://www.msn.com/en-xl/news/other/2025-volkswagen-golf-sketches-hint-at-imminent-arrival/ar-BB1gWnDa,2025 Volkswagen Golf Sketches Hint At Imminent Arrival,MSN News,2024-01-19 20:15:59.070466,Yahoo,,Volkswagen and Engine
146,https://www.drivespark.com/four-wheelers/2024/2024-volkswagen-golf-revealed-specs-features-images-042851.html,The Volkswagen Golf Is 50 Years Old Now & The New Mk8.5 Is The Perfect Birthday Present,DriveSpark,2024-01-24 20:16:00.158560,Bing,,Volkswagen and Engine
147,https://www.msn.com/en-in/autos/news/the-volkswagen-gti-is-getting-more-power-for-2024/ar-BB1h9nT8,The Volkswagen GTI Is Getting More Power For 2024,motor1.com on MSN,2024-01-24 20:16:00.159102,Bing,,Volkswagen and Engine
148,https://www.cars.co.za/motoring-news/2024-volkswagen-golf-8-5-revealed/200274/,2024 Volkswagen Golf 8.5 Revealed,Cars.co.za,2024-01-24 20:16:00.159102,Bing,,Volkswagen and Engine
149,https://www.msn.com/en-us/autos/other/long-live-the-vw-golf-europe-s-favourite-car-turns-50-as-the-last-ever-model-is-released/ar-BB1hfu21,Long live the VW Golf – Europe’s favourite car turns 50 as the last-ever model is released,The Daily Telegraph on MSN,2024-01-25 19:16:00.159102,Bing,,Volkswagen and Engine
150,https://www.autocarpro.in/news-international/volkswagen-celebrates-golfs-50th-anniversary-with-reinvented-model-118838,Volkswagen celebrates Golf’s 50th anniversary with reinvented model,Autocar Pro,2024-01-24 20:16:00.159102,Bing,,Volkswagen and Engine
151,https://carbuzz.com/cars/volkswagen/golf-gti/2025,2025 Volkswagen Golf GTI,https//carbuzz,2024-01-24 20:16:00.159102,Bing,,Volkswagen and Engine
152,https://www.carbuyer.co.uk/volkswagen/golf/305307/new-volkswagen-golf-gti-is-here-with-20-extra-horsepower,New Volkswagen Golf GTI is here with 20 extra horsepower,Car Buyer,2024-01-24 20:16:00.159102,Bing,,Volkswagen and Engine
153,https://www.msn.com/en-us/autos/news/the-2024-volkswagen-golf-gti-review-an-enthusiast-s-machine-that-s-wonderfully-practical-too/ar-BB1heRrh,"The 2024 Volkswagen Golf GTI review: An enthusiast’s machine that’s wonderfully practical, too",MarketWatch on MSN,2024-01-25 16:16:00.159102,Bing,,Volkswagen and Engine
154,https://www.msn.com/en-gb/cars/news/vw-golfs-auf-wiedersehen-to-petrol-german-brand-unveils-the-updated-golf-mk85-the-last-with-a-combustion-engine/ar-BB1hbtA0,VW Golf's auf wiedersehen to petrol: German brand unveils the updated Golf Mk8.5 - the last with a combustion engine,This is Money on MSN,2024-01-24 20:16:00.173151,Bing,,Volkswagen and Engine
155,https://www.carbuyer.co.uk/volkswagen/golf/305305/new-volkswagen-golf-hatchback-hero-arrives-with-updated-interior-engines-and,"New Volkswagen Golf – hatchback hero arrives with updated interior, engines and more",Car Buyer,2024-01-24 20:16:00.174868,Bing,,Volkswagen and Engine
156,https://www.bloomberg.com/news/articles/2024-01-17/vw-diesel-engine-fix-for-62-older-models-toppled-by-german-court,VW’s Fix for Dozens of Older Diesel Models Toppled by Court,Bloomberg L.P.,2024-01-17 20:16:01.249464,Bing,,Volkswagen and Engine
157,https://www.carbuyer.co.uk/volkswagen/golf/305307/new-volkswagen-golf-gti-is-here-with-20-extra-horsepower,New Volkswagen Golf GTI is here with 20 extra horsepower,Car Buyer,2024-01-24 20:16:01.260473,Bing,,Volkswagen and Engine
158,https://www.team-bhp.com/news/facing-engine-misfire-other-issues-my-skoda-kodiaq-tsi,Facing engine misfire & other issues with my Skoda Kodiaq TSI,Team-BHP.com,2024-01-19 20:16:01.260473,Bing,,Volkswagen and Engine
159,https://www.msn.com/en-us/autos/news/the-2024-volkswagen-golf-gti-review-an-enthusiast-s-machine-that-s-wonderfully-practical-too/ar-BB1heRrh,"The 2024 Volkswagen Golf GTI review: An enthusiast’s machine that’s wonderfully practical, too",MarketWatch on MSN,2024-01-25 16:16:01.260473,Bing,,Volkswagen and Engine
160,https://www.cardekho.com/india-car-news/new-hyundai-creta-vs-skoda-kushaq-vs-volkswagen-taigun-vs-mg-astor-price-comparison-31970.htm,New Hyundai Creta vs Skoda Kushaq vs Volkswagen Taigun vs MG Astor: Price Comparison,CarDekho,2024-01-24 20:16:01.265481,Bing,,Volkswagen and Engine
161,https://www.msn.com/en-gb/cars/news/volkswagen-golf-2024-prices-specs-and-release-date/ar-BB1haXQP,"Volkswagen Golf 2024: Prices, specs and release date",HonestJohn.co.uk on MSN,2024-01-24 20:16:01.266592,Bing,,Volkswagen and Engine
162,https://www.zigwheels.com/news-features/spec-comparo/2024-hyundai-creta-facelift-vs-volkswagen-taigun-vs-skoda-kushaq-compact-suvs-compared/52018/,2024 Hyundai Creta Facelift vs Volkswagen Taigun vs Skoda Kushaq: Compact SUVs Compared,ZigWheels,2024-01-24 20:16:01.267098,Bing,,Volkswagen and Engine
163,https://www.autoexpress.co.uk/volkswagen/golf/362087/new-2024-volkswagen-golf-facelift-arrives-updated-styling-and-improved-tech,New 2024 Volkswagen Golf facelift arrives with updated styling and improved tech,AutoExpress,2024-01-24 20:16:01.267098,Bing,,Volkswagen and Engine
164,https://www.msn.com/en-gb/cars/news/volkswagen-adding-chatgpt-to-golf-in-update-for-its-50th-birthday/ar-BB1h9pZx,Volkswagen adding ChatGPT to Golf in update for its 50th birthday,DPA International on MSN,2024-01-24 20:16:01.267098,Bing,,Volkswagen and Engine
165,https://www.msn.com/en-za/news/other/10-pics-of-the-updated-volkswagen-golf-gti-gallery/ar-BB1hemEW,10 PICS of the updated Volkswagen Golf GTI [GALLERY],richest on MSN,2024-01-25 13:16:02.417976,Bing,,Volkswagen and Engine
166,https://news.am/eng/news/803735.html,Volkswagen updates one of its oldest models,News,2024-01-24 20:16:02.417976,Bing,,Volkswagen and Engine
167,https://www.irishtimes.com/motors/2024/01/25/new-vw-golf-gets-new-styling-100km-ev-range-and-chatgpt/,"New VW Golf gets new styling, 100km EV range, and ChatGPT",The Irish Times,2024-01-25 18:16:02.417976,Bing,,Volkswagen and Engine
168,https://www.msn.com/en-us/autos/enthusiasts/the-story-behind-the-crazy-twin-engine-mk3-volkswagen-golf-with-2000-hp/ar-AA1n3gfj,"The Story Behind The Crazy Twin Engine MK3 Volkswagen Golf With 2,000 HP",HotCars on MSN,2024-01-16 20:16:02.417976,Bing,,Volkswagen and Engine
169,https://www.msn.com/en-us/money/companies/beetles-buses-and-deadheads-how-vw-became-a-cultural-icon-in-the-us-over-75-years/ar-BB1h7svZ,"Beetles, buses and Deadheads: How VW became a cultural icon in the US over 75 years",USA Today on MSN,2024-01-24 20:16:02.417976,Bing,,Volkswagen and Engine
170,https://www.msn.com/en-xl/lifestyle/shopping/the-new-volkswagen-golf-plug-in-hybrids-have-62-miles-of-electric-range/ar-BB1h9Ccz,The New Volkswagen Golf Plug-In Hybrids Have 62 Miles Of Electric Range,InsideEVs Global on MSN,2024-01-24 20:16:02.417976,Bing,,Volkswagen and Engine
171,https://www.msn.com/en-gb/cars/news/volkswagen-s-updated-golf-aims-to-address-criticisms-of-previous-car/ar-BB1h9zQN,Volkswagen’s updated Golf aims to address criticisms of previous car,The Irish News on MSN,2024-01-24 20:16:02.417976,Bing,,Volkswagen and Engine
172,https://www.msn.com/en-gb/cars/news/review-volkswagen-id3/ar-BB1h8hMe,Review: Volkswagen ID.3,The Yorkshire Post on MSN,2024-01-23 20:16:02.417976,Bing,,Volkswagen and Engine
